Customer ID,Age,Gender,Location,Annual Income,Purchase History,Browsing History,Product Reviews,Time on Site
1010,43,Female,City C,40726445,"[{""Date"": ""2022-07-27"", ""Category"": ""Clothing"", ""Price"": 291.01}, {""Date"": ""2022-06-03"", ""Category"": ""Sports & Outdoors"", ""Price"": 297.67}, {""Date"": ""2022-11-29"", ""Category"": ""Clothing"", ""Price"": 185.9}]","[{""Timestamp"": ""2022-11-29T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-09T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-19T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-27T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-25T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-08-25T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-05T00:00:00Z"", ""Product Category"": ""Clothing""}]",,39.1
1011,25,Male,City S,40688797,"[{""Date"": ""2022-12-31"", ""Category"": ""Clothing"", ""Price"": 147.74}, {""Date"": ""2022-10-16"", ""Category"": ""Books"", ""Price"": 209.57}, {""Date"": ""2022-10-04"", ""Category"": ""Electronics"", ""Price"": 1622.9}]","[{""Timestamp"": ""2022-10-21T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-28T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-24T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-11-04T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 3.8, ""Review"": ""Decent quality for the price.""}, {""Product"": ""Clothing"", ""Rating"": 4.2, ""Review"": ""Satisfied with this product.""}]}",62.5
1012,28,Female,City F,54002461,"[{""Date"": ""2022-02-13"", ""Category"": ""Home & Garden"", ""Price"": 810.17}, {""Date"": ""2023-01-01"", ""Category"": ""Clothing"", ""Price"": 176.8}, {""Date"": ""2022-11-21"", ""Category"": ""Clothing"", ""Price"": 169.85}, {""Date"": ""2022-02-16"", ""Category"": ""Clothing"", ""Price"": 169.57}, {""Date"": ""2022-05-19"", ""Category"": ""Clothing"", ""Price"": 195.15}, {""Date"": ""2022-10-13"", ""Category"": ""Clothing"", ""Price"": 49.45}, {""Date"": ""2022-07-01"", ""Category"": ""Clothing"", ""Price"": 322.4}]","[{""Timestamp"": ""2022-02-01T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-01T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-22T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-10T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-26T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-06T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-23T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-31T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-15T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-13T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.3, ""Review"": ""Satisfied with this product.""}, {""Product"": ""Clothing"", ""Rating"": 3.7, ""Review"": ""Good clothing. Happy with my purchase.""}]}",82.4
1013,39,Other,City G,22803923,"[{""Date"": ""2022-06-10"", ""Category"": ""Books"", ""Price"": 291.24}, {""Date"": ""2022-05-30"", ""Category"": ""Sports & Outdoors"", ""Price"": 157.48}, {""Date"": ""2022-10-22"", ""Category"": ""Home & Garden"", ""Price"": 413.49}, {""Date"": ""2022-07-21"", ""Category"": ""Beauty & Health"", ""Price"": 75.94}]","[{""Timestamp"": ""2022-06-12T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-20T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-11-14T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-06-29T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-03T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-06-25T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-25T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-06-30T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-05-17T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 4.0, ""Review"": ""Satisfied with this product.""}]}",68.4
1014,31,Other,City M,24588468,"[{""Date"": ""2022-08-09"", ""Category"": ""Clothing"", ""Price"": 133.15}, {""Date"": ""2022-09-19"", ""Category"": ""Beauty & Health"", ""Price"": 182.55}, {""Date"": ""2022-10-22"", ""Category"": ""Home & Garden"", ""Price"": 427.67}]","[{""Timestamp"": ""2022-10-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-26T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-01T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-08T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-22T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-05T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-29T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-11T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 5, ""Review"": ""Excellent home & garden! Highly recommend.""}]}",46.4
1015,39,Other,City F,39147231,"[{""Date"": ""2022-10-14"", ""Category"": ""Books"", ""Price"": 84.92}, {""Date"": ""2022-07-27"", ""Category"": ""Electronics"", ""Price"": 1352.86}, {""Date"": ""2022-08-10"", ""Category"": ""Sports & Outdoors"", ""Price"": 191.95}]","[{""Timestamp"": ""2022-08-03T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-07-24T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-10-20T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-10-07T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-30T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.9, ""Review"": ""Perfect purchase. Will definitely buy again.""}, {""Product"": ""Sports & Outdoors"", ""Rating"": 4.2, ""Review"": ""Good sports & outdoors. Happy with my purchase.""}, {""Product"": ""Books"", ""Rating"": 4.0, ""Review"": ""Decent quality for the price.""}]}",36.4
1016,37,Female,City T,32691407,"[{""Date"": ""2022-12-11"", ""Category"": ""Home & Garden"", ""Price"": 923.56}, {""Date"": ""2022-10-30"", ""Category"": ""Clothing"", ""Price"": 82.43}]","[{""Timestamp"": ""2022-11-22T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-26T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-11T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-12T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-22T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",,44.5
1017,36,Female,City E,55586682,"[{""Date"": ""2022-07-16"", ""Category"": ""Beauty & Health"", ""Price"": 202.86}, {""Date"": ""2022-07-29"", ""Category"": ""Clothing"", ""Price"": 342.36}]","[{""Timestamp"": ""2022-06-21T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-01T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-04T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-22T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-03T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-13T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.1, ""Review"": ""Decent quality for the price.""}]}",33.6
1018,69,Male,City O,34091056,"[{""Date"": ""2022-05-02"", ""Category"": ""Toys & Games"", ""Price"": 219.01}]","[{""Timestamp"": ""2022-05-11T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-05-23T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-05-10T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-04-20T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-05-20T00:00:00Z"", ""Product Category"": ""Clothing""}]",,36.6
1019,39,Male,City E,27863657,"[{""Date"": ""2022-03-16"", ""Category"": ""Toys & Games"", ""Price"": 89.32}, {""Date"": ""2022-12-13"", ""Category"": ""Electronics"", ""Price"": 1338.32}]","[{""Timestamp"": ""2022-12-11T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-12-15T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-12T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-10T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-01T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2023-01-06T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Toys & Games"", ""Rating"": 4.3, ""Review"": ""Decent quality for the price.""}, {""Product"": ""Electronics"", ""Rating"": 3.5, ""Review"": ""Decent quality for the price.""}]}",44.3
1020,37,Female,City R,88102792,"[{""Date"": ""2022-03-08"", ""Category"": ""Clothing"", ""Price"": 163.75}, {""Date"": ""2022-12-16"", ""Category"": ""Clothing"", ""Price"": 75.85}, {""Date"": ""2022-08-24"", ""Category"": ""Electronics"", ""Price"": 994.31}, {""Date"": ""2022-01-01"", ""Category"": ""Books"", ""Price"": 76.65}, {""Date"": ""2022-12-19"", ""Category"": ""Sports & Outdoors"", ""Price"": 104.52}]","[{""Timestamp"": ""2022-03-19T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-05T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-03T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-12T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-19T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-03T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-06T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-15T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 3.9, ""Review"": ""Good clothing. Happy with my purchase.""}]}",49.7
1021,34,Female,City E,44787729,"[{""Date"": ""2022-03-10"", ""Category"": ""Clothing"", ""Price"": 230.98}, {""Date"": ""2022-01-05"", ""Category"": ""Clothing"", ""Price"": 166.43}, {""Date"": ""2022-04-20"", ""Category"": ""Clothing"", ""Price"": 188.22}, {""Date"": ""2022-12-18"", ""Category"": ""Clothing"", ""Price"": 362.77}]","[{""Timestamp"": ""2022-03-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-08T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-01T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-03T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-01-08T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-06T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 3.2, ""Review"": ""Average quality. Might look for alternatives.""}]}",50.9
1022,57,Male,City Q,50362960,"[{""Date"": ""2022-07-04"", ""Category"": ""Electronics"", ""Price"": 896.31}]","[{""Timestamp"": ""2022-06-27T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-23T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-20T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-06T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-18T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-09T00:00:00Z"", ""Product Category"": ""Electronics""}]",,25.4
1023,41,Female,City M,27725302,"[{""Date"": ""2022-11-21"", ""Category"": ""Sports & Outdoors"", ""Price"": 210.7}, {""Date"": ""2022-02-03"", ""Category"": ""Clothing"", ""Price"": 383.23}, {""Date"": ""2022-05-03"", ""Category"": ""Clothing"", ""Price"": 196.41}, {""Date"": ""2022-08-21"", ""Category"": ""Clothing"", ""Price"": 279.79}, {""Date"": ""2022-12-03"", ""Category"": ""Clothing"", ""Price"": 44.56}]","[{""Timestamp"": ""2022-11-01T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-06T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-13T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-10T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-08T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-13T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-26T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.2, ""Review"": ""Good clothing. Happy with my purchase.""}]}",66.8
1024,27,Other,City D,39428607,"[{""Date"": ""2022-09-18"", ""Category"": ""Toys & Games"", ""Price"": 261.62}, {""Date"": ""2022-05-06"", ""Category"": ""Home & Garden"", ""Price"": 420.0}, {""Date"": ""2022-03-18"", ""Category"": ""Toys & Games"", ""Price"": 29.9}, {""Date"": ""2023-01-01"", ""Category"": ""Books"", ""Price"": 82.86}]","[{""Timestamp"": ""2023-01-29T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-09-24T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-04-20T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-06T00:00:00Z"", ""Product Category"": ""Toys & Games""}, {""Timestamp"": ""2022-04-06T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-09-23T00:00:00Z"", ""Product Category"": ""Toys & Games""}]","{""reviews"": [{""Product"": ""Toys & Games"", ""Rating"": 4.3, ""Review"": ""Decent quality for the price.""}, {""Product"": ""Books"", ""Rating"": 3.8, ""Review"": ""Decent quality for the price.""}, {""Product"": ""Toys & Games"", ""Rating"": 4.8, ""Review"": ""Perfect purchase. Will definitely buy again.""}]}",78.4
